date,fr_daily_sum,oi_usd,volume_usd,liquidations_usd,usdc_supply,bridged_usdc,oi_chg_1d,oi_chg_3d,vol_ma7,vol_ratio,fee_ratio,usdc_chg_1d,usdc_chg_7d,bridge_flow_1d,bridge_flow_7d,bridge_flow_1d_pct,bridge_flow_7d_pct,liq_ma7,liq_ratio,fr_ma7,fr_zscore,spot_close,spot_twap_7d,spot_twap_14d,spot_twap_30d,spot_vwap_7d,ret_1d,ret_3d,ret_7d,ret_14d,twap_premium_7d,fee_total,fee_spot,fee_perp,fee_ma7
2025-02-01,0.4875192249002305,410234891.5705171,584086959.7541511,8461561.571973667,,2444235812,-0.0406785321084393,0.1741191328918911,512643417.55521584,1.1393630343283208,,,,27068693.0,68202233.0,0.0111985194516457,0.0287042378537025,2101135.429381886,4.027135722197199,0.3441000585708523,-0.1023083815411864,23.188,24.12342857142857,23.23414285714286,23.0266,24.313903136117744,-0.03782128687252018,0.0837502156287735,0.007892013110229357,0.10915128514749028,-0.03877676710252032,1420260.53,39596.53,1380664.0,1691811.96
2025-02-02,0.761484243304337,357307262.8579569,655886012.911111,7978506.866350514,,2415588823,-0.1290178622055658,-0.1446516723875681,562222135.9078215,1.1665958542383787,,,,-28646989.0,50257745.0,-0.011720223089506,0.0212476576608866,3095769.048158657,2.57722852222053,0.4180100320521151,0.3665193233908014,22.311,24.155285714285714,23.38507142857143,22.955566666666662,24.06053185277203,0.1285464569046657,0.10963202007978134,0.02953699968625334,0.2010667383801712,-0.07635122747461366,2053558.56,44816.5,2008742.06,1835427.00
2025-02-03,0.4153186152057204,385756313.7650238,1030461430.248096,16028443.217405248,,2395619325,0.07962069026953,-0.097920920980735,623003340.0629009,1.6540223205610047,,,,-19969498.0,18847016.0,-0.0082669276367983,0.0079296682852763,4902426.814712829,3.269490918214397,0.3186968722748631,-0.2553890464000817,25.179,24.410999999999998,23.715928571428574,22.960800000000003,24.47707583432741,-0.0019460661662495937,-0.05333809920965882,-0.07351364232098179,0.007903411573136454,0.03146122649625172,4268312.53,63548.17,4204764.36,2055661.48
2025-02-04,0.09521751724855,400683224.7655047,618510125.6717885,219672.88837541544,,2435737208,0.0386951826006232,-0.0232834090938618,641072716.6487948,0.9648049427295048,,,,40117883.0,130887005.0,0.0167463513845214,0.0567876406152716,4794689.339279526,0.0458158656411635,0.3059384609974902,-0.7913779575265852,25.13,24.816285714285716,23.855,22.9851,24.771829744968617,-0.01484281734978099,-0.09132510943095895,-0.064783127735774,-0.041504178272980474,0.01264146816030938,2529278.04,38048.18,2491229.86,2198829.58
2025-02-05,0.2465514104183655,390301246.72152215,471567645.63919866,274522.0043924736,,2460865690,-0.0259106880505379,0.0923406470936518,654187384.6253084,0.7208449088471696,,,,25128482.0,147418491.0,0.0103165817385666,0.0637224359664323,4833382.962172737,0.0567970611358317,0.3118749605721919,-0.5321830312839808,24.757,24.96014285714286,23.887642857142858,22.969299999999997,24.842893363986843,-0.037201599547602826,-0.055984166094438015,0.04382598860928222,-0.028032475663448797,-0.008138689682407977,1433752.88,28066.25,1405686.63,2134327.81
2025-02-06,0.3421678503798695,388187329.41487527,372666283.4926115,106201.72856955556,,2493572503,-0.0054161172284319,0.0063019464960261,616079703.9878991,0.6048994652483007,,,,32706813.0,173818491.0,0.0132907753287421,0.0749297081073439,4764691.067729271,0.0222893162999657,0.3447865367254116,-0.356575319908757,23.836,24.475857142857144,24.020571428571426,22.980633333333333,24.441167952279812,-0.041995301225037696,-0.036331599261621106,0.10215640208088606,0.025675448900822406,-0.026142379370925402,1350582.15,24742.08,1325840.07,2118898.04
2025-02-07,0.403366054961509,375008604.4867554,414808438.0489366,321294.8818431511,,2477387212,-0.0339493948655782,-0.0640771030376305,592569556.5379847,0.7000164511865987,,,,-16185291.0,60220093.0,-0.0064908042499376,0.0249134999920541,4770029.022701432,0.0673569936277237,0.3930892737740831,-0.2030925594901484,22.835,23.89085714285714,24.00457142857143,22.9918,24.01861744902346,0.02347273921611559,0.021589664987957002,0.146660827676812,0.09454784322312237,-0.04419502977827725,1543559.66,26256.92,1517302.74,2085614.91
2025-02-08,0.269357820235065,361292021.2445988,190053735.39500445,261.27342,,2470576794,-0.0365767160487675,-0.0743252185858922,536279095.9152495,0.3543933314623165,,,,-6810418.0,26340982.0,-0.0027490325157939,0.0107767760666457,3561271.837193765,7.336517923346752e-05,0.3619233588219166,-0.441379115002625,23.371,23.917,24.020214285714285,23.095066666666664,24.096566742396533,-0.017158016345042992,0.0056052372598520694,0.1004663899704763,0.060416755808480715,-0.022828950119162222,798058.0,12055.81,786002.19,1996728.83
2025-02-09,0.1413316728233405,355531776.0084654,154412362.78555405,555035.1745391025,,2476731994,-0.0159434609607213,-0.0841231821132143,464640003.04017,0.3323268805424066,,,,6155200.0,61143171.0,0.0024914020138731,0.0253119117036086,2500775.8812207067,0.2219450998236086,0.2733301344674886,-0.6653724996994125,22.97,24.011142857142858,24.083214285714284,23.172266666666662,24.420195680800514,0.015585546364823788,0.12503265128428387,0.16660861993905107,0.007096212451022987,-0.043360820571401434,1004781.84,10785.98,993995.86,1846903.59
2025-02-10,0.2267076438184445,364145206.1578861,221509086.61441797,585.6295700000001,,2474688452,0.0242268925892452,-0.0289683975218039,349075382.52107304,0.634559461095902,,,,-2043542.0,79069127.0,-0.000825096136744,0.0330057142947783,211081.9401013855,0.0027744050263783,0.246385709983592,-0.4855677875722357,23.328,23.746714285714287,24.078857142857142,23.253733333333336,23.973498542885583,0.007458847736625529,0.12615740740740744,0.08787722908093287,-0.14763374485596703,-0.017632514573444818,1135136.38,11998.87,1123137.51,1399306.99
2025-02-11,0.138883145486951,367509965.7034421,247181442.0002537,3593.5688175000005,,2461749105,0.0092401588395401,0.0172103010673287,296028427.7108539,0.8349922468989651,,,,-12939347.0,26011897.0,-0.0052286771652175,0.0106792707007004,180213.4658788261,0.0199405125441831,0.2526236568747921,-0.6394671725488652,23.502,23.514142857142854,24.165214285714285,23.333233333333332,23.61011518133318,0.09956599438345681,0.11411794740873127,0.024891498595864148,-0.1405837801038209,-0.0005164065395293207,1547969.97,15617.82,1532352.15,1259120.13
2025-02-12,0.1751525299322635,369468111.4208253,317579121.3497828,108096.79915744736,,2454031898,0.0053281431801044,0.0391985649463524,274030067.09808016,1.1589207152079253,,,,-7717207.0,-6833792.0,-0.0031348470826396,-0.0027769869878595,156438.43655953667,0.690981772465721,0.242423816805349,-0.5525770276183702,25.842,23.669142857142855,24.314642857142854,23.473666666666663,23.714143308100123,0.016600882284653062,-0.004759693522173092,-0.06884142094265144,-0.24262827954492683,0.09180126023031798,1803463.6,18103.35,1785360.26,1311935.94
2025-02-13,0.259016993769904,392748599.4882203,310728247.5074213,26660.206276549718,,2476624074,0.0630108183839401,0.0785494161302575,265181776.243053,1.17175566100222,,,,22592176.0,-16948429.0,0.0092061460237791,-0.0067968462836389,145075.3619462501,0.1837667137422921,0.2305451230039253,-0.4104353806807179,26.271,24.016999999999996,24.24642857142857,23.582733333333337,24.051015228986877,-0.003311636405161522,0.02002207757603447,-0.0693921053633284,-0.20551178105134937,0.0938501894491404,1225092.04,15030.83,1210061.21,1294008.78
2025-02-14,0.315920048088698,437565917.3288059,455511098.6039425,467186.7538379853,,2486140500,0.1141119736619962,0.1906232705588582,270996442.03662527,1.680874830608957,,,,9516426.0,8753288.0,0.0038424991906946,0.0035332740710054,165917.0579455121,2.8157679737995163,0.2180528363078095,-0.3237490192537696,26.184,24.495428571428572,24.193142857142853,23.642999999999997,24.79162189749591,-0.017758936755270405,-0.030782157042468672,-0.04544760158875649,-0.23819890009165912,0.06893414514661628,1220176.86,29450.2,1190726.66,1247811.24
2025-02-15,0.311460499971397,439276202.7077485,210070746.43070844,,,2534922094,0.0039086348164028,0.1889421282352881,273856015.0417258,0.7670846535859408,,,,48781594.0,64345300.0,0.0196214147993647,0.0260446468032355,,,0.2240675048415712,-0.345993692574986,25.719,24.830857142857145,24.373928571428568,23.718,25.058305147823784,0.04191453789027566,-0.06345503324390533,-0.036393327889886806,-0.2377230841012481,0.03576770838127672,741948.98,17622.15,724326.84,1239795.67
2025-02-16,0.277432593492016,444599857.4172933,161809712.62523335,5281.36538,,2531839816,0.0121191511780724,0.1320214966944222,274912779.3045372,0.588585634449489,,,,-3082278.0,55107822.0,-0.0012159261254204,0.0222502160643547,,,0.2435104935085248,-0.3814838116420811,26.797,25.37757142857143,24.694357142857143,23.841566666666665,25.387754556669908,-0.052953688845766345,-0.10202634623278728,-0.1367317237004143,-0.2339814158301302,0.05593240375359571,608265.35,8855.87,599409.48,1183150.45
2025-02-17,0.160517185976141,440080558.067079,281968142.1790036,55107.57353153845,,2528531956,-0.0101648690948017,0.005746884386298,283549787.24233514,0.994421984658448,,,,-3307860.0,53843504.0,-0.0013065044554145,0.0217576899251639,,,0.2340547138167672,-0.5677010068481013,25.378,25.67042857142857,24.708571428571425,23.956266666666668,25.641865349421813,-0.05087083300496498,-0.036645913783592055,-0.21648672078177944,-0.29529513752068715,-0.011391651316411806,1320213.5,18870.25,1301343.25,1209590.04
2025-02-18,0.56825721341306,433169701.3775207,828146382.2664499,832586.8177140435,,2521797896,-0.0157036173556772,-0.0139012796336033,366544778.7089345,2.259332093566837,,,,-6734060.0,60048791.0,-0.0026632291452834,0.0243927339622207,,,0.29539386637764,0.6549934204442174,24.087,25.753999999999998,24.634071428571424,24.0859,25.361654890183647,-0.0009963880931622704,0.037655166687424746,-0.16145638726283884,-0.29036409681570974,-0.06472780927234598,1654620.9,55888.33,1598732.56,1224825.89
2025-02-19,0.158769199937132,428676443.86397153,356456607.4152262,657.709715,,2528388948,-0.0103729727616224,-0.0358151566800354,372098705.2897121,0.9579625038944783,,,,6591052.0,74357050.0,0.0026136321274812,0.0302999525232741,,,0.2930533906640497,-0.7020285172079902,24.063,25.49985714285714,24.5845,24.2031,25.119843546184335,0.015999667539375872,0.029921456177534056,-0.1866350829073682,-0.285583676183352,-0.056347654608709295,1009695.9,22056.43,987639.47,1111430.50
2025-02-20,0.151046379486468,434136944.3734771,264944459.5161649,8726996.8297962,,2509865150,0.0127380465795743,-0.01350574022108,365558164.1481041,0.7247669057907401,,,,-18523798.0,33241076.0,-0.0073263245414249,0.0134219304209186,,,0.2776290171949874,-0.7135455711699723,24.448,25.239428571428572,24.628214285714286,24.245266666666666,24.908793318354032,0.02233311518324599,-0.05378763089005245,-0.14626963350785338,-0.3709096858638743,-0.03135683397858228,1124109.27,19475.45,1104633.82,1097004.39
2025-02-21,0.2400879807882419,428471411.7933018,463681913.9876342,1686398.073816297,,2530725880,-0.0130501047045223,-0.0108463024289968,366725423.4886316,1.2643844257555497,,,,20860730.0,44585380.0,0.0083114943446265,0.0179335721372142,,,0.2667958647234937,-0.3491113613717987,24.994,25.06942857142857,24.782428571428568,24.2684,24.708047332262446,-0.008442026086260657,-0.20444906777626626,-0.20192846283107946,-0.3942146115067616,-0.003008787025745616,2459079.79,28472.24,2430607.55,1273990.53
2025-02-22,0.122136803784315,419187545.5342048,131471553.10187829,35285.47153336842,,2527341791,-0.0216674111820922,-0.022135338821598,355496967.2987986,0.3698246826150142,,,,-3384089.0,-7580303.0,-0.0013372009298771,-0.0029903494935572,1620330.548783778,0.0217766984540008,0.2397496224110534,-0.8000107781991244,24.783,24.935714285714287,24.883285714285712,24.362000000000002,24.6201927873178,-0.06657789613848208,-0.18500585078481224,-0.2089335431545818,-0.3902675220917564,-0.006124319679175016,898622.8,12423.41,886199.39,1296372.50
2025-02-23,0.187243378826074,401558525.00648,181144549.25498325,1137.94402,,2536221294,-0.0420552106462484,-0.0750418037193598,358259086.81733435,0.5056244375103414,,,,8879503.0,4381478.0,0.0035133763987207,0.0017305510294574,1619738.6314466356,0.0007025474946141,0.2268654488873474,-0.503893311251645,23.133,24.412285714285712,24.894928571428572,24.36446666666667,24.379065198958983,-0.14044870963558553,-0.1539359356763066,-0.11265292007089434,-0.3766480785025721,-0.05240335662371401,753568.55,13884.07,739684.48,1317130.10
2025-02-24,0.4155618265663225,368067505.0168424,561323895.2526312,9034258.08936802,,2518648267,-0.0834025874288116,-0.1409753489121902,398167051.5421382,1.4097698267060803,,,,-17573027.0,-9883689.0,-0.0069288224342145,-0.0039088645791273,2902474.419423276,3.11260451299985,0.2633003975430877,0.5655673539601179,19.884,23.62742857142857,24.64892857142857,24.255533333333332,23.107897290169028,0.015791591229128876,0.049688191510762314,-0.10058338362502517,-0.32317441158720583,-0.15843571635871137,1531740.15,36498.77,1495241.39,1347348.19
2025-02-25,0.3165244113560985,318915014.57082266,1003498413.5292654,26406337.305057988,,2514054978,-0.1335420534985031,-0.2392068467482655,423217341.7225405,2.371118370161577,,,,-4593289.0,-7742918.0,-0.0018237119728794,-0.0030703959315223,6555867.346186697,4.027893165429042,0.2273385686778074,0.097273592309808,20.198,23.07185714285714,24.412928571428573,24.192533333333337,21.77961925011602,-0.03099316764036053,-0.01242697296762063,-0.15372809189028613,-0.31815031191207055,-0.12456115366278016,3846701.15,76322.13,3770379.02,1660502.52
2025-02-26,0.491544053527484,329850797.725826,484871467.0104007,498964.7460932288,,2531307278,0.0342905873206378,-0.1785735398831263,441562321.66470826,1.0980816143515486,,,,17252300.0,2918330.0,0.0068623399849929,0.001154225105401,6627054.0656693,0.0752920778760476,0.2748778334764291,1.3753259036424788,19.572,22.430285714285713,23.96507142857143,24.0653,21.185404218525782,0.06642141835274895,0.0016860821581852203,-0.12165338238299617,-0.3274575924790517,-0.1274297505923114,2216900.84,36939.35,2179961.49,1832960.36
2025-02-27,0.320531682490771,333073011.98616856,288768631.60969347,9620.466456,,2528242328,0.0097687023422661,-0.0950762905002235,444965774.8209266,0.6489681857574471,,,,-3064950.0,18377178.0,-0.0012108170456577,0.0073219782345677,5381714.58519213,0.001787620750987,0.299090019619901,0.2624457082918376,20.872,21.919428571428572,23.57942857142857,24.017933333333335,20.923587872034364,-0.04431774626293605,-0.016529321579148992,-0.2631276351092372,-0.40959179762361053,-0.047785395865377125,1561749.52,21502.79,1540246.73,1895480.40
2025-02-28,0.4121406792961319,318463734.9669202,455398221.6842084,2520428.4073028816,,2502982412,-0.043862085769516,-0.0014150465901072,443782390.2061515,1.0261746111031151,,,,-25259916.0,-27743468.0,-0.0099910976571546,-0.0109626523438405,5500861.775690213,0.4581878352685565,0.3236689765495995,0.7966000696899923,19.947,21.198428571428572,23.133928571428573,23.891166666666667,20.350734466883523,-0.017145435403820075,-0.10342407379555818,-0.2409384869905249,-0.30811650874818264,-0.05903402543315211,2498326.88,32866.58,2465460.29,1901087.13
2025-03-01,0.1521402412429835,313043571.83055925,164362431.9968052,421.9367,,2515685661,-0.0170197185463643,-0.0509540253082455,448481087.19114107,0.366486874677849,,,,12703249.0,-11656130.0,0.00507524501135,-0.004612011735614,5495881.270714017,7.677324207768786e-05,0.3279551819008379,-0.8649668923514957,19.605,20.458714285714287,22.69721428571429,23.637133333333335,20.16859328701264,0.04702881917878088,-0.12813057893394542,-0.22922723794950262,-0.2663096148941596,-0.0417286381632696,1023541.26,12528.23,1011013.03,1918932.62
2025-03-02,0.218847811302579,317180765.1255616,429841781.2432952,139941.40096229885,,2515934739,0.0132160301864996,-0.0477140035028323,484009263.1894713,0.8880858568920166,,,,249078.0,-20286555.0,9.900998517475834e-05,-0.0079987322273463,5515710.335991489,0.0253714149341253,0.3324701008260529,-0.4876185828819723,20.527,20.086428571428574,22.249357142857143,23.423699999999997,20.088260367500197,-0.12875724655332,-0.16251765966775478,-0.29751059580065287,-0.36810055049447077,0.021933786138472973,2614494.14,31048.6,2583445.53,2184779.13
2025-03-03,0.528015175645094,316844914.2953801,480878956.1452606,1381790.212342722,,2580419905,-0.0010588625386804,-0.0050832182562583,472517129.0312756,1.0176963470745024,,,,64485166.0,61771638.0,0.0256306990004162,0.0245257104016263,4422500.639273589,0.3124453816075206,0.3485348649801631,1.5239168191887034,17.884,19.80071428571429,21.71407142857143,23.246899999999997,19.79369784644003,-0.04422947886378892,-0.14001341981659576,-0.24748378438828,-0.2596175352270186,-0.09680025973089007,2395717.19,32242.52,2363474.67,2308204.43
2025-03-04,0.524811347388902,289398750.3024921,669737830.2905583,13041703.970869644,,2530837522,-0.0866233376474562,-0.0755320461934461,424837045.7114602,1.5764581668459987,,,,-49582383.0,16782544.0,-0.0192148506155629,0.0066754880648436,2513267.3058181107,5.189141143696695,0.3782901415562779,1.7884002934512588,17.093,19.357142857142858,21.214500000000005,23.07296666666667,19.0071737119102,0.0057333411337974205,-0.11419879482829232,-0.19429006025858542,-0.1709471713566958,-0.1169667896678967,2837829.15,47916.12,2789913.03,2164079.85
2025-03-05,0.1294338216760975,289423091.19869417,301747696.6129093,,,2511716010,8.410850487994281e-05,-0.0875137365781908,398676507.0832472,0.7568735334332146,,,,-19121512.0,-19591268.0,-0.0075554087663791,-0.0077395850635246,,,0.3265601084346513,-1.0980718911982268,17.191,19.017,20.723642857142856,22.806699999999996,18.708685670118218,-0.10534582048746433,-0.12099354313303468,-0.2343086498749345,-0.0915013669943574,-0.09601935110690438,1470721.03,20047.04,1450673.99,2057482.74
2025-03-06,0.187869597863906,278740118.2891096,362252973.2151954,1279420.5140963262,,2512283768,-0.0369112667041847,-0.1202632401123129,409174270.1697475,0.8853268634533482,,,,567758.0,-15958560.0,0.0002260438671168,-0.0063121164546849,,,0.3076083820593848,-0.702579333035396,15.38,18.232428571428574,20.07592857142857,22.481699999999996,18.03651987629281,-0.01553966189856959,-0.062418725617685356,-0.19876462938881667,-0.08016905071521463,-0.15644808700353383,1590492.52,24156.89,1566335.63,2061588.88
2025-03-07,0.156745912006599,272898267.8452118,428046442.563737,3232553.729180037,,2506220366,-0.0209580539742707,-0.0570164260904142,405266873.1525373,1.0562088118231805,,,,-6063402.0,3237954.0,-0.0024135020403475,0.0012936383350024,,,0.2711234153037373,-0.9051873082352192,15.141,17.54585714285714,19.372142857142855,22.161166666666666,17.37508631961541,-0.001981375074301517,-0.11115514166831775,-0.0885014199854699,0.05217621028994124,-0.13706125174033748,2355898.02,23676.19,2332221.83,2041241.90
2025-03-08,0.1401474368437734,270415090.99781543,143799360.43779975,6636.154700000001,,2509977250,-0.009099276690187,-0.0656754791822377,402329291.5012508,0.3574170796792524,,,,3756884.0,-5708411.0,0.0014990238093053,-0.0022691272953914,,,0.2694101575324215,-0.9673037419009162,15.111,16.90385714285714,18.681285714285714,21.870333333333335,17.11496707018097,-0.045728277413804586,-0.08861094566871819,-0.04811064787241082,0.03070610813314789,-0.10606201458669608,601095.68,10837.59,590258.09,1980892.53
2025-03-09,0.2676682382939109,265867515.66969344,252746930.29487348,2898183.7441889737,,2502926336,-0.0168170175390053,-0.0461813774724192,377030027.08004767,0.6703628680513887,,,,-7050914.0,-13008403.0,-0.0028091545451258,-0.0051704055746574,,,0.276384504245469,0.0163625453442736,14.42,16.03142857142857,18.058928571428574,21.58983333333333,16.356613744519535,-0.0667128987517337,-0.08717059639389735,-0.10048543689320388,0.129750346740638,-0.10051684191766168,1262038.72,17933.58,1244105.14,1787684.62
2025-03-10,0.343958396020289,265861165.84172383,374418891.91970754,7055638.529636836,,2493062332,-2.3883429134285983e-05,-0.0257865396473656,361821446.4763972,1.0348167461215765,,,,-9864004.0,-87357573.0,-0.003940988537347,-0.03385401454652,,,0.2500906785847825,0.5725588973530169,13.458,15.399142857142857,17.59992857142857,21.259399999999996,15.614879440534141,0.023331847228414304,-0.0843364541536632,-0.016124238371229005,0.24550453262000294,-0.12605525353915803,2183515.91,24486.1,2159029.81,1757370.15
2025-03-11,0.2932556277152165,268987626.03253543,343722826.1020594,889841.9139512907,,2466246926,0.0117597475393336,-0.0052787918011999,315247874.4494689,1.0903255944304702,,,,-26815406.0,-64590596.0,-0.0107560110534773,-0.0255214313200782,,,0.2170112900599703,0.1546877909410877,13.772,14.924714285714286,17.14092857142857,20.9528,14.824280876821119,-0.04422015683996516,0.00210572175428414,0.028971826895149544,0.16402846354923017,-0.07723526652819387,1905813.52,25103.57,1880709.95,1624225.06
2025-03-12,0.2164116848513,267734429.2763005,520101535.3315729,4678428.515913205,,2432696316,-0.0046589383114722,0.0070219695772328,346441279.9807065,1.5012689462426,,,,-33550610.0,-79019694.0,-0.0136039135604379,-0.0314604412622269,2862957.585952381,1.634123713444111,0.2294366990849992,-0.4308338363000873,13.163,14.349285714285715,16.683142857142858,20.613966666666666,14.205292333882308,-0.06381523968700142,0.09276000911646287,0.18650763503760537,0.06822153004634202,-0.08267210911444077,1566528.03,26515.53,1540012.5,1637911.77
2025-03-13,0.230868226731229,276018964.5673114,381751074.2996608,331004.6112826904,,2267057419,0.0309431077407729,0.0382071548261955,349226722.992773,1.0931324814669492,,,,-165638897.0,-245226349.0,-0.0680886043648696,-0.097610927604417,2727469.5998361474,0.1213595524375498,0.2355793603517597,-0.3495290644726635,12.323,13.912571428571429,16.072499999999998,20.241333333333333,13.706063915130247,0.11993832670615912,0.05258459790635395,0.14801590521788532,0.18364034731802326,-0.11425432291452745,1128839.83,21642.16,1107197.67,1571961.39
2025-03-14,0.109833852251449,289065426.2931131,292670410.7973193,446577.0472178552,6140.14,2232573349,0.0472665410735577,0.0746420962061249,329887289.88328475,0.887183046369768,,,,-34484070.0,-273647017.0,-0.0152109380693193,-0.1091871332275336,2329472.930984407,0.1917072525594382,0.2288776375295954,-1.2520846163530133,13.801,13.721142857142857,15.6335,19.83996666666667,13.506956064292321,0.042243315701760764,-0.040576769799289925,0.15433664227229893,-0.029852909209477585,0.0058200066633350474,963621.7,16728.07,946893.63,1373064.77
2025-03-15,0.109499999999635,281750515.8610269,123801097.812348,49546.51782325757,10258.6,2262656820,-0.0253053799130889,0.0523507067156532,327030395.2225059,0.3785614414467984,,0.6707436638252549,,30083471.0,-247320430.0,0.0134747962540513,-0.0985349289520453,2335602.9828591584,0.021213578237953,0.224499432266147,-1.185889754838796,14.384,13.617285714285714,15.260571428571428,19.443733333333334,13.449430066501082,-0.098234149054505,-0.014808120133481761,0.08280033370411566,-0.11019187986651846,0.0563044869441152,625850.63,7883.1,617967.54,1376601.19
2025-03-16,0.1202095758811599,263923869.3952047,142357625.37201133,152201.08345825,13267.45,2258800995,-0.0632710339902807,-0.0438197976398724,311260494.5192399,0.4573584758704796,,0.2933002553954731,,-3855825.0,-244125341.0,-0.0017041139274492,-0.0975359671951607,1943319.745611912,0.0783201042864002,0.2034339090643255,-1.039193307945969,12.971,13.410285714285715,14.720857142857142,19.003300000000003,13.312884196316391,0.020815665715827603,0.20407061907331747,0.255955593246473,-0.03808495875414386,-0.032757371740242076,760552.46,10121.13,750431.33,1304960.30
2025-03-17,0.109499999999635,262307387.49395025,161461152.70568663,988.9183200000002,97722.86,2246917815,-0.0061248037358603,-0.0925674133440993,280837960.3458083,0.5749263828396713,,6.3656098195207065,,-11883180.0,-246144517.0,-0.0052608352954971,-0.0987317941635804,935512.6582809356,0.0010570859241298,0.1699398524899463,-1.049573410432795,13.241,13.379285714285714,14.389214285714287,18.58736666666667,13.278646265252968,0.07023638697983525,0.06842383505777505,0.2659164715655917,-0.0191828411751378,-0.010335806951043762,894181.87,8794.44,885387.43,1120769.72
2025-03-18,0.119502044759794,258436212.0988717,153958357.63077006,61119.97376702381,97733.11,2250181088,-0.0147581638171276,-0.0827480428595024,253728750.5641956,0.6067832568773764,,0.00010488845701,,3263273.0,-216065838.0,0.0014523330485054,-0.0876091666743348,817123.8096831832,0.0747988227046016,0.1451179120677431,-0.9256684679783028,14.171,13.436285714285715,14.1805,18.1665,13.237853687973578,0.10210994284101349,0.12419730435396237,0.13125396937407374,-0.059769952720344355,0.05468135326514546,1119293.97,8113.66,1111180.31,1008409.78
2025-03-19,0.1004211637701855,279343671.2342626,364262191.0844906,90759.79764017886,97740.6,2223272873,0.0808998822788509,0.0584251885757554,231465987.1003267,1.5737180034430056,,7.663728290241423e-05,,-26908215.0,-209423443.0,-0.0119582442246533,-0.0860869651598551,161742.56421560797,0.5611339040309136,0.1285478376275839,-1.0340189974973095,15.618,13.787,14.068142857142858,17.841166666666666,13.729257704679677,-0.09418619541554618,-0.002753233448585024,-0.09969266231271612,-0.24644640799077988,0.13280626677304702,1416624.4,18533.37,1398091.03,986994.98
2025-03-20,0.1081182106825125,265809026.5775132,213368222.33025783,4446.40718,98746.66,2240406954,-0.0484515886719303,0.0133493727226561,207411293.9618405,1.0287203664498292,,0.010293163741577,,17134081.0,-26650465.0,0.007706692780756,-0.0117555315435087,115091.39220093792,0.0386333718065142,0.1110121210491958,-0.9477749273279564,14.147,14.047571428571429,13.98007142857143,17.509833333333333,14.20640732435216,0.1261044744468791,0.151551565702976,0.031031314059517978,-0.17318159327065819,0.007077990094881693,1162000.48,14032.55,1147967.93,991732.22
2025-03-21,0.1094999999994525,262001409.05554116,215361678.43247637,306.24352000000005,179994.41,2226748902,-0.0143246358899015,0.0137952685798747,196367189.3382916,1.096729444252838,,0.8227898543606436,28.314382082493232,-13658052.0,-5824447.0,-0.0060962371035382,-0.0026088491124418,51338.42024410147,0.0059650755412491,0.1109644278703392,-0.9160211255375742,15.931,14.351857142857144,14.0365,17.238766666666667,14.562310739300353,-0.022346368715083775,0.05216245056807489,-0.1595631159374804,-0.2551001192643273,0.11003055851407968,858538.02,12366.47,846171.55,976720.26
2025-03-22,0.1098384391483044,280735030.05926013,210099527.58798072,260944.32958450413,593289.76,2213289232,0.0715019857001901,0.0049808138442868,208695536.4490962,1.006727461270965,,2.2961565861962048,56.83340416821009,-13459670.0,-49367588.0,-0.006044538738926,-0.0218184161043034,81538.10763856526,3.200235287601875,0.1110127763201491,-0.895933726607104,15.575,14.522000000000002,14.069642857142856,16.943,14.679660260910996,0.045971107544141354,0.029277688603531304,-0.17823434991974318,-0.22767255216693416,0.07251067346095559,529316.9,8437.42,520879.47,962929.73
2025-03-23,0.084375778566665,273771656.9251253,127026769.73578957,0.32608,1227470.01,2214227043,-0.0248040764013843,0.0299562074702159,206505414.2153502,0.6151256141077354,,1.068921617659472,91.51740236443324,937811.0,-44573952.0,0.00042371823187,-0.0197334568643573,59795.142298815255,5.453194595238306e-06,0.1058936624180784,-1.0275991523400951,16.291,14.996285714285715,14.203285714285714,16.6529,15.014958225863799,0.02891166901970421,-0.13688539684488366,-0.23411699711497147,-0.3705727088576515,0.08633566406919804,559165.24,6473.68,552691.56,934160.13
2025-03-24,0.076261019673229,284120070.4100192,280574363.977637,223818.5818352381,1949777.01,2211202324,0.0377994332982543,0.0844219175546081,223521587.25420028,1.2552450410910574,,0.5884518514631571,18.952107521208447,-3024719.0,-35715491.0,-0.0013660383245531,-0.0158953259267295,91627.95137242068,2.442662264304871,0.1011452366571632,-1.0646581695000263,16.762,15.499285714285715,14.439285714285713,16.38553333333333,15.55984773090334,-0.04361054766734285,-0.12981744421906694,-0.22521178856938318,-0.3145805989738695,0.08146919212866947,1251644.41,19269.47,1232374.94,985226.20
2025-03-25,0.044422038422148,271930572.8710463,203147444.2665833,882.1321,2609140.98,2216974412,-0.0429026274750036,-0.0313621609186259,230548599.63074508,0.8811480294911854,,0.3381740407329965,25.696592178433693,5772088.0,-33206676.0,0.0026103843765676,-0.0147573349438798,83022.54541998872,0.0106250834692445,0.090419521466071,-1.2281684314480712,16.031,15.764999999999999,14.600642857142857,16.1488,15.749925898002063,-0.12288690661842672,-0.16480568897760584,-0.1688603331046098,-0.300355561100368,0.01687281953694894,982667.57,11524.51,971143.06,965708.15
