time,open,high,low,close,volume
2025-07-26 08:00:00+00:00,44.313,44.959,44.305,44.344,333003.29
2025-07-26 12:00:00+00:00,44.343,44.602,43.95,44.195,262538.55
2025-07-26 16:00:00+00:00,44.197,44.25,43.584,43.933,314169.42
2025-07-26 20:00:00+00:00,43.933,44.25,43.192,43.32,373461.13
2025-07-27 00:00:00+00:00,43.323,43.553,43.033,43.488,200519.41
2025-07-27 04:00:00+00:00,43.485,43.795,43.063,43.137,206903.4
2025-07-27 08:00:00+00:00,43.137,43.211,42.805,42.89,194379.59
2025-07-27 12:00:00+00:00,42.898,43.15,42.439,43.081,426840.44
2025-07-27 16:00:00+00:00,43.082,44.311,42.587,43.723,886094.14
2025-07-27 20:00:00+00:00,43.721,44.039,43.523,43.676,330064.05
2025-07-28 00:00:00+00:00,43.668,44.35,43.443,44.348,376503.28
2025-07-28 04:00:00+00:00,44.348,44.89,44.043,44.228,636386.75
2025-07-28 08:00:00+00:00,44.233,44.749,43.941,44.326,311409.84
2025-07-28 12:00:00+00:00,44.326,45.753,43.972,45.155,1209497.62
2025-07-28 16:00:00+00:00,45.149,46.105,44.347,45.018,1105383.69
2025-07-28 20:00:00+00:00,45.019,45.049,42.654,43.777,957970.32
2025-07-29 00:00:00+00:00,43.777,44.247,43.112,44.194,490982.94
2025-07-29 04:00:00+00:00,44.196,44.729,43.7,44.642,451549.7
2025-07-29 08:00:00+00:00,44.649,45.248,44.091,44.797,616560.3
2025-07-29 12:00:00+00:00,44.797,45.367,42.299,43.239,1561928.23
2025-07-29 16:00:00+00:00,43.245,44.352,42.904,43.938,860716.01
2025-07-29 20:00:00+00:00,43.942,44.301,42.715,43.547,837429.04
2025-07-30 00:00:00+00:00,43.552,43.63,42.422,43.34,572247.32
2025-07-30 04:00:00+00:00,43.343,43.714,42.899,42.978,456564.66
2025-07-30 08:00:00+00:00,42.984,43.314,42.376,42.673,846004.19
2025-07-30 12:00:00+00:00,42.682,43.435,42.261,43.03,767694.85
2025-07-30 16:00:00+00:00,43.034,43.344,41.274,42.311,1081829.05
2025-07-30 20:00:00+00:00,42.303,42.576,41.683,42.231,605854.79
2025-07-31 00:00:00+00:00,42.231,43.15,41.587,43.101,531907.97
2025-07-31 04:00:00+00:00,43.102,43.599,42.865,43.447,571679.16
2025-07-31 08:00:00+00:00,43.446,44.143,43.446,43.544,580449.55
2025-07-31 12:00:00+00:00,43.543,44.449,43.281,43.743,836421.74
2025-07-31 16:00:00+00:00,43.744,44.732,41.56,41.592,1382010.34
2025-07-31 20:00:00+00:00,41.591,41.9,40.6,40.755,1490997.96
2025-08-01 00:00:00+00:00,40.756,41.629,40.303,41.176,802456.22
2025-08-01 04:00:00+00:00,41.181,41.182,39.5,39.989,866530.79
2025-08-01 08:00:00+00:00,39.983,40.119,39.215,40.058,771565.88
2025-08-01 12:00:00+00:00,40.055,40.4,38.029,39.148,1361512.33
2025-08-01 16:00:00+00:00,39.155,39.549,37.051,37.376,1241611.14
2025-08-01 20:00:00+00:00,37.372,37.941,36.327,37.592,1135175.45
2025-08-02 00:00:00+00:00,37.592,38.2,37.544,38.064,468996.47
2025-08-02 04:00:00+00:00,38.065,38.497,37.557,38.486,440251.99
2025-08-02 08:00:00+00:00,38.486,38.728,37.974,38.373,476241.55
2025-08-02 12:00:00+00:00,38.37,38.423,37.171,37.195,369613.2
2025-08-02 16:00:00+00:00,37.194,37.65,35.515,36.104,1046317.71
2025-08-02 20:00:00+00:00,36.105,37.49,36.093,36.909,435787.31
2025-08-03 00:00:00+00:00,36.907,37.848,36.391,37.731,505126.49
2025-08-03 04:00:00+00:00,37.73,38.437,37.483,38.369,292839.44
2025-08-03 08:00:00+00:00,38.365,39.285,38.206,38.54,442661.12
2025-08-03 12:00:00+00:00,38.542,38.573,37.541,37.972,708377.62
2025-08-03 16:00:00+00:00,37.952,38.677,37.778,38.428,262289.84
2025-08-03 20:00:00+00:00,38.43,38.672,38.068,38.184,196096.96
2025-08-04 00:00:00+00:00,38.184,39.038,38.032,38.27,365320.05
2025-08-04 04:00:00+00:00,38.267,38.49,37.564,38.348,297206.42
2025-08-04 08:00:00+00:00,38.348,38.543,37.252,37.582,447785.88
2025-08-04 12:00:00+00:00,37.582,39.013,37.517,38.363,611856.51
2025-08-04 16:00:00+00:00,38.376,39.5,37.585,37.654,749338.67
2025-08-04 20:00:00+00:00,37.656,39.049,37.514,38.787,336466.26
2025-08-05 00:00:00+00:00,38.788,39.048,38.332,38.429,295240.88
2025-08-05 04:00:00+00:00,38.424,39.268,38.017,38.264,408333.67
2025-08-05 08:00:00+00:00,38.261,39.74,38.019,39.685,475656.54
2025-08-05 12:00:00+00:00,39.684,39.861,38.096,38.116,1208513.31
2025-08-05 16:00:00+00:00,38.11,38.93,37.681,38.079,447241.44
2025-08-05 20:00:00+00:00,38.083,38.626,37.4,38.495,424733.92
2025-08-06 00:00:00+00:00,38.495,38.559,37.036,37.274,414800.01
2025-08-06 04:00:00+00:00,37.27,37.843,37.0,37.843,377604.02
2025-08-06 08:00:00+00:00,37.839,37.85,37.162,37.473,282837.59
2025-08-06 12:00:00+00:00,37.475,38.85,37.286,38.79,395621.12
2025-08-06 16:00:00+00:00,38.79,39.232,38.234,38.371,373770.41
2025-08-06 20:00:00+00:00,38.371,38.43,37.916,38.093,188186.47
2025-08-07 00:00:00+00:00,38.096,38.4,37.619,37.7,200065.07
2025-08-07 04:00:00+00:00,37.699,38.223,37.656,37.951,141438.78
2025-08-07 08:00:00+00:00,37.963,39.445,37.818,39.2,665209.82
2025-08-07 12:00:00+00:00,39.203,39.645,38.806,39.569,702571.78
2025-08-07 16:00:00+00:00,39.569,39.951,38.684,39.912,501715.44
2025-08-07 20:00:00+00:00,39.912,41.019,39.622,40.922,706741.29
2025-08-08 00:00:00+00:00,40.921,41.234,40.4,40.894,630240.03
2025-08-08 04:00:00+00:00,40.887,41.269,40.148,40.813,308689.82
2025-08-08 08:00:00+00:00,40.814,41.54,40.474,41.462,328199.78
2025-08-08 12:00:00+00:00,41.461,41.788,40.5,40.621,485013.96
2025-08-08 16:00:00+00:00,40.617,41.744,40.251,40.729,475218.55
2025-08-08 20:00:00+00:00,40.73,41.347,40.63,41.001,180032.89
2025-08-09 00:00:00+00:00,41.012,41.256,40.6,40.968,220252.17
2025-08-09 04:00:00+00:00,40.969,42.702,40.878,42.7,522660.41
2025-08-09 08:00:00+00:00,42.7,43.77,42.7,43.306,866897.97
2025-08-09 12:00:00+00:00,43.307,44.057,43.126,43.591,570096.79
2025-08-09 16:00:00+00:00,43.591,44.021,43.329,43.882,656529.6
2025-08-09 20:00:00+00:00,43.875,44.716,43.609,43.649,596696.14
2025-08-10 00:00:00+00:00,43.649,44.562,43.616,44.25,283405.85
2025-08-10 04:00:00+00:00,44.25,44.486,43.144,43.181,350810.21
2025-08-10 08:00:00+00:00,43.183,43.879,42.874,43.719,317221.0
2025-08-10 12:00:00+00:00,43.72,45.095,43.435,45.022,449228.77
2025-08-10 16:00:00+00:00,45.025,45.476,44.717,45.326,376069.83
2025-08-10 20:00:00+00:00,45.327,45.348,44.5,45.262,260609.01
2025-08-11 00:00:00+00:00,45.262,46.384,45.13,45.927,548333.28
2025-08-11 04:00:00+00:00,45.928,46.776,45.928,46.025,418227.36
2025-08-11 08:00:00+00:00,46.025,46.234,44.623,44.82,546132.5
2025-08-11 12:00:00+00:00,44.823,45.103,43.869,44.706,1010432.01
2025-08-11 16:00:00+00:00,44.705,44.899,43.453,43.728,654722.74
2025-08-11 20:00:00+00:00,43.725,44.224,42.589,43.197,738274.78
2025-08-12 00:00:00+00:00,43.197,43.991,43.063,43.317,328595.17
2025-08-12 04:00:00+00:00,43.309,43.734,42.84,43.362,302927.65
2025-08-12 08:00:00+00:00,43.362,43.44,42.23,42.801,442349.81
2025-08-12 12:00:00+00:00,42.801,44.565,42.425,44.525,1147085.68
2025-08-12 16:00:00+00:00,44.517,44.886,43.65,44.371,956043.14
2025-08-12 20:00:00+00:00,44.372,45.841,44.186,44.75,726489.26
2025-08-13 00:00:00+00:00,44.749,45.068,43.838,44.574,527630.33
2025-08-13 04:00:00+00:00,44.575,45.2,43.079,44.229,589568.12
2025-08-13 08:00:00+00:00,44.228,46.585,44.057,46.496,997275.68
2025-08-13 12:00:00+00:00,46.496,47.017,45.045,45.395,1278873.94
2025-08-13 16:00:00+00:00,45.395,47.9,45.32,47.841,1324547.95
2025-08-13 20:00:00+00:00,47.841,47.97,46.358,47.645,1231542.84
2025-08-14 00:00:00+00:00,47.65,48.772,47.129,48.565,636481.4
2025-08-14 04:00:00+00:00,48.558,48.88,46.561,46.898,781025.5
2025-08-14 08:00:00+00:00,46.902,47.355,46.095,47.179,531192.22
2025-08-14 12:00:00+00:00,47.183,47.414,44.21,44.726,2362703.19
2025-08-14 16:00:00+00:00,44.72,46.516,44.038,45.8,1076429.84
2025-08-14 20:00:00+00:00,45.8,46.445,44.507,45.544,1336480.87
2025-08-15 00:00:00+00:00,45.544,49.488,45.369,49.488,1361103.11
2025-08-15 04:00:00+00:00,49.488,49.5,48.001,48.347,773627.75
2025-08-15 08:00:00+00:00,48.345,49.142,48.05,48.308,625191.92
2025-08-15 12:00:00+00:00,48.308,48.679,45.562,46.283,1456083.24
2025-08-15 16:00:00+00:00,46.286,47.179,45.868,46.202,743676.91
2025-08-15 20:00:00+00:00,46.196,48.559,46.022,47.794,645842.03
2025-08-16 00:00:00+00:00,47.797,48.263,47.572,47.826,321774.43
2025-08-16 04:00:00+00:00,47.83,48.0,46.878,47.279,218669.38
2025-08-16 08:00:00+00:00,47.279,47.535,46.412,46.428,257485.61
2025-08-16 12:00:00+00:00,46.424,47.13,46.171,46.562,229769.33
2025-08-16 16:00:00+00:00,46.562,47.13,46.447,46.791,236643.25
2025-08-16 20:00:00+00:00,46.791,47.022,46.224,46.32,209076.42
2025-08-17 00:00:00+00:00,46.323,46.749,45.88,46.649,348994.26
2025-08-17 04:00:00+00:00,46.654,47.335,46.64,47.33,300390.43
2025-08-17 08:00:00+00:00,47.333,47.812,47.181,47.65,318726.07
2025-08-17 12:00:00+00:00,47.649,47.749,46.638,47.081,614312.3
2025-08-17 16:00:00+00:00,47.081,47.199,45.975,46.117,457747.27
2025-08-17 20:00:00+00:00,46.117,46.807,45.95,46.04,255977.48
2025-08-18 00:00:00+00:00,46.042,46.167,43.862,44.118,960067.13
2025-08-18 04:00:00+00:00,44.123,44.344,42.867,43.51,1117065.74
2025-08-18 08:00:00+00:00,43.51,43.986,42.991,43.092,432392.91
2025-08-18 12:00:00+00:00,43.089,44.213,42.934,44.213,495502.38
2025-08-18 16:00:00+00:00,44.214,44.747,43.541,43.579,501475.23
2025-08-18 20:00:00+00:00,43.575,44.338,43.1,43.349,356419.88
2025-08-19 00:00:00+00:00,43.353,43.544,41.778,42.096,754737.83
2025-08-19 04:00:00+00:00,42.096,42.382,41.595,42.022,375963.06
2025-08-19 08:00:00+00:00,42.025,43.379,41.838,43.304,451597.9
2025-08-19 12:00:00+00:00,43.309,44.155,42.265,42.444,918031.02
2025-08-19 16:00:00+00:00,42.444,43.7,41.7,42.93,1131265.09
2025-08-19 20:00:00+00:00,42.93,43.152,40.894,41.254,959671.78
2025-08-20 00:00:00+00:00,41.249,42.182,41.19,41.481,494040.87
2025-08-20 04:00:00+00:00,41.484,42.144,41.479,41.489,401123.51
2025-08-20 08:00:00+00:00,41.488,42.334,41.217,41.682,369317.16
2025-08-20 12:00:00+00:00,41.679,42.852,40.517,41.93,1482335.11
2025-08-20 16:00:00+00:00,41.931,43.17,41.718,43.146,994303.59
2025-08-20 20:00:00+00:00,43.146,43.239,42.549,42.966,482476.05
2025-08-21 00:00:00+00:00,42.967,43.427,42.265,42.272,454537.97
2025-08-21 04:00:00+00:00,42.272,42.597,41.585,41.872,412435.05
2025-08-21 08:00:00+00:00,41.867,41.945,40.914,41.021,493207.78
2025-08-21 12:00:00+00:00,41.011,42.227,40.755,41.02,723717.7
2025-08-21 16:00:00+00:00,41.03,41.452,40.559,40.871,554514.48
2025-08-21 20:00:00+00:00,40.871,41.274,40.383,40.417,323400.21
2025-08-22 00:00:00+00:00,40.413,41.584,40.413,41.138,460683.64
2025-08-22 04:00:00+00:00,41.143,42.13,41.143,42.101,451131.98
2025-08-22 08:00:00+00:00,42.102,42.251,41.684,41.73,426149.26
2025-08-22 12:00:00+00:00,41.728,44.172,40.933,43.683,2020134.05
2025-08-22 16:00:00+00:00,43.683,44.95,43.681,44.269,1088517.52
2025-08-22 20:00:00+00:00,44.273,45.51,44.238,45.302,662671.61
2025-08-23 00:00:00+00:00,45.299,45.308,43.462,43.52,402493.32
2025-08-23 04:00:00+00:00,43.522,44.696,43.469,43.714,369380.98
2025-08-23 08:00:00+00:00,43.716,44.098,43.301,43.662,285785.09
2025-08-23 12:00:00+00:00,43.662,44.203,43.55,43.878,298985.04
2025-08-23 16:00:00+00:00,43.876,44.801,43.867,44.61,275084.88
2025-08-23 20:00:00+00:00,44.611,44.921,44.396,44.867,184242.34
2025-08-24 00:00:00+00:00,44.867,45.014,43.898,44.149,373326.91
2025-08-24 04:00:00+00:00,44.151,44.398,43.661,43.998,213191.6
2025-08-24 08:00:00+00:00,44.004,44.209,43.356,43.64,244565.76
2025-08-24 12:00:00+00:00,43.645,44.598,43.478,44.104,388165.93
2025-08-24 16:00:00+00:00,44.105,46.865,44.091,45.501,1668281.6
2025-08-24 20:00:00+00:00,45.501,46.508,44.605,46.049,964563.17
2025-08-25 00:00:00+00:00,46.044,47.365,45.113,46.445,687879.52
2025-08-25 04:00:00+00:00,46.445,46.497,44.043,44.253,805447.7
2025-08-25 08:00:00+00:00,44.259,46.0,43.906,45.64,890447.06
2025-08-25 12:00:00+00:00,45.644,46.652,45.058,45.785,1477363.69
2025-08-25 16:00:00+00:00,45.795,46.767,43.78,43.959,1365130.16
2025-08-25 20:00:00+00:00,43.964,44.269,42.42,42.943,1333224.54
2025-08-26 00:00:00+00:00,42.952,44.298,42.339,44.061,899923.76
2025-08-26 04:00:00+00:00,44.061,45.584,44.061,45.516,876462.92
2025-08-26 08:00:00+00:00,45.518,45.825,44.896,45.241,383943.23
2025-08-26 12:00:00+00:00,45.243,46.999,44.65,46.528,1341067.4
2025-08-26 16:00:00+00:00,46.534,48.779,46.534,48.533,1428748.46
2025-08-26 20:00:00+00:00,48.535,49.75,48.277,48.794,1279798.85
2025-08-27 00:00:00+00:00,48.792,51.153,48.14,50.945,1257305.16
2025-08-27 04:00:00+00:00,50.945,51.15,49.603,49.907,842741.43
2025-08-27 08:00:00+00:00,49.907,50.206,48.323,49.683,921265.92
2025-08-27 12:00:00+00:00,49.689,50.671,49.101,50.559,909270.46
2025-08-27 16:00:00+00:00,50.555,50.634,48.64,48.745,939251.92
2025-08-27 20:00:00+00:00,48.745,49.421,46.8,46.945,1136750.63
2025-08-28 00:00:00+00:00,46.946,48.519,46.667,48.506,775912.48
2025-08-28 04:00:00+00:00,48.506,48.965,47.863,48.814,417944.29
2025-08-28 08:00:00+00:00,48.811,49.055,47.751,47.989,576592.19
2025-08-28 12:00:00+00:00,47.989,48.842,47.793,47.955,609263.37
2025-08-28 16:00:00+00:00,47.955,48.1,45.768,46.033,1285237.64
2025-08-28 20:00:00+00:00,46.028,46.52,45.514,45.534,599810.62
2025-08-29 00:00:00+00:00,45.537,46.084,45.293,45.656,581991.99
2025-08-29 04:00:00+00:00,45.652,45.997,44.268,44.359,755061.6
2025-08-29 08:00:00+00:00,44.359,44.866,43.692,44.35,935703.55
2025-08-29 12:00:00+00:00,44.349,45.407,43.883,44.825,1159465.75
2025-08-29 16:00:00+00:00,44.826,45.014,43.529,43.687,679759.38
2025-08-29 20:00:00+00:00,43.679,44.781,43.285,44.411,495308.56
2025-08-30 00:00:00+00:00,44.413,44.644,43.704,44.584,241534.67
2025-08-30 04:00:00+00:00,44.583,44.9,43.937,44.324,282144.97
2025-08-30 08:00:00+00:00,44.322,44.322,43.261,43.488,485512.58
2025-08-30 12:00:00+00:00,43.49,44.171,43.256,44.158,282318.89
2025-08-30 16:00:00+00:00,44.157,44.28,43.832,43.89,203482.05
2025-08-30 20:00:00+00:00,43.898,44.168,43.74,44.029,200890.87
2025-08-31 00:00:00+00:00,44.034,44.941,44.008,44.926,354019.62
2025-08-31 04:00:00+00:00,44.929,45.02,44.497,44.506,175633.17
2025-08-31 08:00:00+00:00,44.506,44.857,44.185,44.441,234994.45
2025-08-31 12:00:00+00:00,44.439,44.612,44.133,44.482,290707.82
2025-08-31 16:00:00+00:00,44.482,45.344,44.414,44.802,333486.55
2025-08-31 20:00:00+00:00,44.802,45.18,44.228,44.27,325143.95
2025-09-01 00:00:00+00:00,44.27,45.0,43.83,44.426,498392.33
2025-09-01 04:00:00+00:00,44.427,44.995,43.951,44.995,326121.62
2025-09-01 08:00:00+00:00,44.995,45.451,44.375,44.686,572213.49
2025-09-01 12:00:00+00:00,44.686,44.923,44.019,44.268,397949.28
2025-09-01 16:00:00+00:00,44.263,44.282,43.325,43.997,716065.53
2025-09-01 20:00:00+00:00,43.995,44.055,42.5,43.101,693078.67
2025-09-02 00:00:00+00:00,43.102,44.244,42.934,44.112,453624.61
2025-09-02 04:00:00+00:00,44.111,44.87,43.949,44.449,301094.61
2025-09-02 08:00:00+00:00,44.451,45.023,44.193,44.28,276593.19
2025-09-02 12:00:00+00:00,44.282,44.92,43.356,44.077,864878.84
2025-09-02 16:00:00+00:00,44.079,44.633,43.722,44.022,419446.42
2025-09-02 20:00:00+00:00,44.023,44.915,43.944,44.864,322180.68
2025-09-03 00:00:00+00:00,44.868,45.228,44.507,44.639,654493.72
2025-09-03 04:00:00+00:00,44.632,44.718,44.248,44.491,193777.8
2025-09-03 08:00:00+00:00,44.495,45.938,44.405,45.568,453548.52
2025-09-03 12:00:00+00:00,45.568,46.162,45.319,46.063,689400.25
2025-09-03 16:00:00+00:00,46.063,46.463,45.561,45.79,499020.29
2025-09-03 20:00:00+00:00,45.786,46.081,45.759,45.813,352989.76
2025-09-04 00:00:00+00:00,45.813,46.336,45.361,45.404,404107.68
2025-09-04 04:00:00+00:00,45.404,45.688,45.216,45.619,235833.6
